#Position (bp)	mapping quality
179658.5	142.5102447485047
538974.5	140.67740098383513
898290.5	81.37834024184951
1257606.5	114.18025313929134
1616922.5	123.74678460277372
1976238.5	148.81859687305104
2335554.5	113.5157720457791
2694870.5	135.52434005129516
3054186.5	123.26165593276447
3413502.5	155.96536436814122
3772818.5	88.94396417079224
4132134.5	130.68447316222858
4491450.5	169.915990836246
4850766.5	134.95204806269703
5210082.5	116.66523570084938
5569398.5	108.44180072093398
5928714.5	75.12819966553226
6288030.5	44.935445485623056
6647346.5	121.95034960226184
7006662.5	149.04584981134252
7365978.5	59.15589427085742
7725294.5	140.63158046460828
8084610.5	107.11649362492608
8443926.5	77.8346198475819
8803242.5	71.01017604467593
9162558.5	136.88382241978212
9521874.5	104.85253167400163
9881190.5	179.42787279149968
1.02405065E7	153.53438694865716
1.05998225E7	130.01515949383656
1.09591385E7	138.5791501074371
1.13184545E7	166.4402055354257
1.16777705E7	128.86867746418082
1.20370865E7	109.83843547820278
1.23964025E7	24.69001761529111
1.27557185E7	105.17313178699887
1.31150345E7	145.30597928074027
1.34743505E7	131.29926377685106
1.38336665E7	164.12827373453487
1.41929825E7	83.33653214872851
1.45522985E7	64.97705742165309
1.49116145E7	70.23518863476995
1.52709305E7	108.69374134659216
1.56302465E7	97.19202604729807
1.59895625E7	75.75105949709204
1.63488785E7	72.00519329388347
1.67081945E7	91.55369848784106
1.70675105E7	117.66240315560266
1.74268265E7	112.39457173854008
1.77861425E7	10.163560863136277
1.81454585E7	103.98095803147402
1.85047745E7	103.38944366987897
1.88640905E7	128.67573939867452
1.92234065E7	117.78666163572825
1.95827225E7	110.2096623292246
1.99420385E7	137.30953943049113
2.03013545E7	86.05680484754706
2.06606705E7	84.48953384057967
2.10199865E7	63.69511910600099
2.13793025E7	51.97948417503694
2.17386185E7	143.13864010950732
2.20979345E7	168.2858442977763
2.24572505E7	131.12071871142948
2.28165665E7	37.53804199734
2.31758825E7	74.30396929347131
2.34346265E7	50.932797789305965
2.36142845E7	32.48345633054038
2.38945145E7	15.202651903308725
2.42538305E7	24.49458232599504
2.46131465E7	13.985229980129201
2.49724625E7	44.532092183436575
2.53317785E7	2.0975874936461767
2.56910945E7	11.285428622912693
2.60504105E7	4.20605196812522
2.64097265E7	5.6440606723818
2.67690425E7	5.619792730739307
2.71283585E7	53.058801078975215
2.74876745E7	21.063515476010632
2.78469905E7	10.624415583830096
2.82063065E7	90.25812605610524
2.85656225E7	79.29568782655514
2.89249385E7	67.39173828289911
2.92842545E7	121.66107101331593
2.96435705E7	110.07799270473416
3.00028865E7	96.21845637145941
3.03622025E7	72.96768437720209
3.07215185E7	137.93451396400062
3.10808345E7	132.6541417403302
3.14401505E7	147.08186490183357
3.17994665E7	141.0743178201901
3.21587825E7	118.63804517946691
3.25180985E7	173.16978512067632
3.28774145E7	126.4734414445276
3.32367305E7	164.0229188241335
3.35960465E7	92.00251047095763
3.39553625E7	43.35323537943857
3.43146785E7	138.30543279968091
3.46739945E7	96.10041538927703
3.50333105E7	76.57492855499994
3.53926265E7	164.08387590821644
3.57519425E7	61.23071827449097
3.61112585E7	130.3021747887187
3.64705745E7	151.2353741829551
3.68298905E7	124.93717770942051
3.71892065E7	129.76469500218602
3.75485225E7	70.52163923517259
3.79078385E7	118.5553516122773
3.82671545E7	172.5228585500031
3.86264705E7	101.70241706609808
3.89857865E7	160.53691644646284
3.93451025E7	111.79786613314394
3.97044185E7	102.29705218434052
4.00637345E7	141.18709735943997
4.04230505E7	162.4728486528677
4.07823665E7	73.29798321269664
4.11416825E7	167.14918900756268
4.15009985E7	140.64992639668813
4.18603145E7	123.64134040921051
4.22196305E7	80.31120431724862
4.25789465E7	84.26391232730701
4.29382625E7	89.52169590323356
4.32975785E7	69.17666520877664
