#Position (bp)	mapping quality
179658.5	146.0070388553671
538974.5	132.37021019284205
898290.5	82.08317616800535
1257606.5	122.35344259428751
1616922.5	133.12015452944985
1976238.5	139.95199665524078
2335554.5	128.0976586169776
2694870.5	140.01402537937665
3054186.5	117.80911045635469
3413502.5	181.58640554003304
3772818.5	96.65441940683168
4132134.5	127.77676135060658
4491450.5	165.4063303343327
4850766.5	133.8915235528023
5210082.5	125.45332007302771
5569398.5	118.19341218123908
5928714.5	83.48196283150132
6288030.5	57.000020354213035
6647346.5	127.93758554925732
7006662.5	147.2564557427324
7365978.5	73.31505149685482
7725294.5	137.71295109916383
8084610.5	110.76307857968303
8443926.5	76.76048821875531
8803242.5	113.48925316103977
9162558.5	131.069588288761
9521874.5	115.7648098185319
9881190.5	184.20495434284365
1.02405065E7	153.46209551383453
1.05998225E7	137.75538352118008
1.09591385E7	142.17662088785383
1.13184545E7	171.21987436321228
1.16777705E7	146.1688392434534
1.20370865E7	102.85516870088414
1.23964025E7	19.900345839713875
1.27557185E7	113.77757702562737
1.31150345E7	155.31399552341725
1.34743505E7	152.33281545843582
1.38336665E7	170.3825564025114
1.41929825E7	82.6904376731827
1.45522985E7	87.58098390660443
1.49116145E7	80.85326872932265
1.52709305E7	127.6700007796175
1.56302465E7	102.87031604916088
1.59895625E7	199.7019295858153
1.63488785E7	75.77598218950102
1.67081945E7	88.76410926687213
1.70675105E7	99.08956717323548
1.74268265E7	109.6951605186218
1.77861425E7	17.3596676240723
1.81454585E7	155.12388269038516
1.85047745E7	104.5241596975517
1.88640905E7	134.93309362443583
1.92234065E7	134.40270230641218
1.95827225E7	111.78249050619286
1.99420385E7	136.48809790915692
2.03013545E7	67.48775167542
2.06606705E7	113.80937848761829
2.10199865E7	77.8151574078279
2.13793025E7	57.92748170243724
2.17386185E7	142.24280011748047
2.20979345E7	162.0248600883308
2.24572505E7	129.54914350768328
2.28165665E7	37.38329616846215
2.31758825E7	82.5715156505346
2.34346265E7	40.31501692695992
2.36142845E7	21.225979405292165
2.38945145E7	13.097626220071975
2.42538305E7	11.883087541213884
2.46131465E7	13.587675080620718
2.49724625E7	48.60153182808576
2.53317785E7	3.9488973687230207
2.56910945E7	13.811477376406742
2.60504105E7	6.196511213433693
2.64097265E7	5.097154418927371
2.67690425E7	4.939873318970476
2.71283585E7	66.83011380228669
2.74876745E7	22.605293628513554
2.78469905E7	10.304389171872147
2.82063065E7	85.1955744176147
2.85656225E7	74.22489174439276
2.89249385E7	62.04240031833293
2.92842545E7	118.44375783787679
2.96435705E7	121.52710355800748
3.00028865E7	94.54362249952462
3.03622025E7	73.2147418505857
3.07215185E7	136.23360118828504
3.10808345E7	132.3136314298377
3.14401505E7	142.39882768651435
3.17994665E7	185.8380605602738
3.21587825E7	122.28038508874941
3.25180985E7	175.6603623405782
3.28774145E7	127.60030887077471
3.32367305E7	159.94353120711406
3.35960465E7	88.04329636137625
3.39553625E7	61.29722096569824
