#Position (bp)	mapping quality
179658.5	146.60807947204012
538974.5	156.6973386963095
898290.5	88.51612453183134
1257606.5	117.44162002905327
1616922.5	133.19600041011057
1976238.5	154.5173082928153
2335554.5	116.07856700028113
2694870.5	144.85153230108332
3054186.5	140.237197122978
3413502.5	151.18236250923482
3772818.5	93.1480457404226
4132134.5	143.59698126156027
4491450.5	166.16025192098658
4850766.5	137.90060028309819
5210082.5	125.8751379350606
5569398.5	106.66593286512375
5928714.5	78.97284846745886
6288030.5	56.76194591691895
6647346.5	129.72494546031353
7006662.5	159.1760760107563
7365978.5	65.50798748692003
7725294.5	149.6210739597564
8084610.5	114.62114788954145
8443926.5	88.11155001134529
8803242.5	82.60793773575145
9162558.5	139.2534370302447
9521874.5	109.43792189951446
9881190.5	178.2616623058826
1.02405065E7	152.72839082428627
1.05998225E7	128.1838214765827
1.09591385E7	142.46292710065376
1.13184545E7	150.29493702641344
1.16777705E7	143.07508078233474
1.20370865E7	119.34291299914919
1.23964025E7	25.17324762248995
1.27557185E7	112.02331478110561
1.31150345E7	146.37691734937263
1.34743505E7	151.06457101743788
1.38336665E7	159.53786181767043
1.41929825E7	91.12011219696178
1.45522985E7	72.10705563949723
1.49116145E7	75.01079628857019
1.52709305E7	131.98319128383565
1.56302465E7	102.88757977676683
1.59895625E7	31.37844741743369
1.63488785E7	83.31068894383539
1.67081945E7	97.90002137621894
1.70675105E7	97.63650928327195
1.74268265E7	119.47345270105903
1.77861425E7	14.471102653188176
1.81454585E7	118.69001628855086
1.85047745E7	112.20751124995988
1.88640905E7	127.56767671495861
1.92234065E7	117.9805935101817
1.95827225E7	119.58318005970085
1.99420385E7	141.5220943451655
2.03013545E7	82.70149150040645
2.06606705E7	96.97554841230584
2.10199865E7	74.30529693577554
2.13793025E7	56.410983617846156
2.17386185E7	148.4256598351273
2.20979345E7	169.68722703105186
2.24572505E7	125.92949042306013
2.28165665E7	36.120493919383826
2.31758825E7	76.04089501839718
2.34346265E7	41.211128849529544
2.36142845E7	22.644606780402505
2.38945145E7	9.23241981037814
2.42538305E7	10.448786969921867
2.46131465E7	14.05201498867051
2.49724625E7	52.63838456876094
2.53317785E7	2.3180921303232176
2.56910945E7	7.118603782269123
2.60504105E7	4.8164949056864055
2.64097265E7	4.695555718958616
2.67690425E7	9.518332550073808
2.71283585E7	76.40835782466291
2.74876745E7	20.219323662643575
2.78469905E7	11.376985457370035
