#Position (bp)	mapping quality
179658.5	146.95031249824706
538974.5	142.87306564381015
898290.5	82.13591439363671
1257606.5	119.08516467907553
1616922.5	125.76140724822942
1976238.5	153.4302185545556
2335554.5	118.11642541838714
2694870.5	140.69433039402784
3054186.5	129.09554544837025
3413502.5	140.31712828273797
3772818.5	97.94145685634075
4132134.5	134.35034624275252
4491450.5	164.92127351828813
4850766.5	135.06124350920473
5210082.5	120.53772028788211
5569398.5	109.32443849088487
5928714.5	87.70547237785262
6288030.5	51.470948841919814
6647346.5	129.26308115804062
7006662.5	158.82887943214865
7365978.5	67.70901693240452
7725294.5	148.78883149528312
8084610.5	121.63237029326523
8443926.5	88.36414043426582
8803242.5	84.7594205327293
9162558.5	139.75163287258817
9521874.5	112.75732063444289
9881190.5	180.57052584549473
1.02405065E7	152.58105724275998
1.05998225E7	162.57747255556558
1.09591385E7	145.490735873711
1.13184545E7	158.68893965690978
1.16777705E7	151.5416393709247
1.20370865E7	114.01384039157617
1.23964025E7	27.37247062817763
1.27557185E7	107.41936970056075
1.31150345E7	143.40985986042506
1.34743505E7	128.2484549208423
1.38336665E7	162.6454929220586
1.41929825E7	88.28610655967644
1.45522985E7	76.71300243982355
1.49116145E7	72.08740470696111
1.52709305E7	128.29150766479813
1.56302465E7	103.66422051726768
1.59895625E7	42.565296016473425
1.63488785E7	80.43475529203103
1.67081945E7	96.64821309544287
1.70675105E7	119.54048223781491
1.74268265E7	126.50227611616971
1.77861425E7	15.89972350090726
1.81454585E7	113.78389073383649
1.85047745E7	138.67430070054914
1.88640905E7	132.43406512148843
1.92234065E7	115.79092818062199
1.95827225E7	104.4073843244422
1.99420385E7	138.08770093974246
2.03013545E7	76.3543847847207
2.06606705E7	110.70518984077026
2.10199865E7	63.97835992872178
2.13793025E7	57.7976912287737
2.17386185E7	146.20577400372554
2.20979345E7	162.99708060142416
2.24572505E7	121.75588570172164
2.28165665E7	37.53770644669066
2.31758825E7	67.01597956242631
2.34346265E7	46.414598045173335
2.36142845E7	96.15396943066223
2.38945145E7	19.444228084305934
2.42538305E7	14.520243920450053
2.46131465E7	15.14782854196402
2.49724625E7	48.494559460667894
