2L	8117	8192	1	1	1	2	0	62
2L	8590	12075	1	1	0	1	0	33
2L	11170	11409	2	2	0	1	0	28
2L	11170	11778	2	2	0	5	0	68
2L	11345	11409	2	2	1	833	0	71
2L	11345	11778	2	2	1	5	0	71
2L	11519	11778	2	2	1	1056	0	71
2L	11874	11926	2	2	0	3	0	41
2L	12222	12285	2	2	1	789	0	71
2L	12630	12734	2	2	0	1	0	13
2L	12929	13309	2	2	0	5	0	45
2L	12929	13519	2	2	1	751	0	71
2L	12929	13559	2	2	0	4	0	52
2L	12929	19879	2	2	0	1	0	26
2L	13464	13519	2	2	0	1	0	18
2L	13493	13559	2	2	0	1	0	25
2L	13626	13682	2	2	1	818	0	71
2L	13841	13891	2	2	0	1	0	58
2L	13841	17052	2	2	0	1	0	25
2L	14875	14932	2	2	1	469	0	70
2L	15203	15270	2	2	0	1	0	51
2L	15712	17052	2	2	1	510	41	71
2L	15712	17057	2	2	0	10	1	68
2L	15712	19879	2	2	1	0	22	8
2L	15712	19884	2	2	1	1	0	34
2L	16994	17057	2	2	0	1	0	67
2L	17150	19884	2	2	0	2	0	48
2L	17208	18025	2	2	0	1	2	21
2L	17208	18260	2	2	0	3	6	70
2L	17208	18330	2	2	0	1	0	65
2L	17208	19879	2	2	0	3	0	56
2L	17208	20830	2	2	0	0	2	21
2L	17208	21065	2	2	0	0	4	70
2L	17213	17875	2	2	0	0	1	60
2L	17213	18025	2	2	1	60	36	66
2L	17213	18260	2	2	1	89	107	71
2L	17213	18330	2	2	0	1	29	68
2L	17213	18334	2	2	0	0	1	60
2L	17213	19879	2	2	1	358	1	71
2L	17213	20680	2	2	0	0	1	60
2L	17213	21135	2	2	1	3	29	68
2L	18164	18260	2	2	0	5	5	54
2L	18164	18330	2	2	0	0	1	16
2L	18164	21065	2	2	0	0	5	54
2L	18169	18260	2	2	1	18	31	70
2L	18194	18260	2	2	0	10	18	69
2L	18194	18330	2	2	0	0	1	59
2L	18194	21065	2	2	0	0	5	69
2L	18229	18330	2	2	0	0	1	52
2L	18396	18471	2	2	0	0	2	19
2L	18396	19879	2	2	0	4	0	63
2L	18396	21276	2	2	0	0	2	19
2L	19719	20614	1	1	0	1	0	37
2L	20016	20830	2	2	1	2	0	52
2L	20016	21065	2	2	1	45	0	70
2L	20021	20830	2	2	0	22	0	66
2L	20021	20866	2	2	0	4	0	63
2L	20021	21065	2	2	1	271	7	71
2L	20021	21135	2	2	1	61	4	68
2L	20021	21655	2	2	0	1	0	30
2L	20767	20842	1	1	0	1	0	69
2L	20969	21065	2	2	0	0	5	54
2L	20974	21065	2	2	1	5	18	69
2L	20999	21065	2	2	0	0	5	69
2L	21201	21276	2	2	0	2	0	50
2L	21201	21346	2	2	0	3	0	25
2L	21201	21348	2	2	1	1	0	8
2L	22688	22742	2	2	1	6	0	57
2L	22710	22768	1	1	0	8	0	59
2L	22936	22993	2	2	1	2	0	35
2L	22942	22997	1	1	1	66	0	69
2L	23090	23488	2	2	0	1	0	53
2L	23423	23569	1	1	0	10	0	63
2L	23423	54501	1	1	0	15	0	63
2L	23423	64237	1	1	0	3	0	70
2L	23423	67891	1	1	0	11	0	68
2L	23423	71949	1	1	0	1	0	50
2L	23423	74902	1	1	0	2	0	40
2L	23858	54501	1	1	0	2	0	43
2L	23858	67388	1	1	0	1	0	20
2L	26689	26765	2	2	1	127	0	70
2L	26778	26828	2	2	0	6	0	13
2L	26965	27052	2	2	1	98	0	71
2L	27491	28014	2	2	1	69	0	70
2L	28139	28410	2	2	0	3	0	69
2L	28241	28410	2	2	0	3	0	59
2L	28241	28732	2	2	1	68	3	71
2L	28640	28732	2	2	1	2	0	53
2L	28818	28872	2	2	0	2	0	47
2L	28927	28981	2	2	1	80	3	69
2L	29069	30393	2	2	1	42	3	63
2L	29069	33844	2	2	1	17	3	63
2L	29069	34557	2	2	1	8	2	47
2L	33271	33844	2	2	1	12	0	60
2L	33271	34557	2	2	1	5	0	27
2L	34284	34557	2	2	0	1	0	47
2L	34289	34557	2	2	1	30	0	49
2L	34605	34719	2	2	1	38	0	47
2L	34913	38534	2	2	0	13	0	71
2L	35213	38534	2	2	1	17	0	69
2L	38732	39300	2	2	1	16	0	68
2L	39858	53077	2	2	0	1	0	26
2L	39858	58080	2	2	1	45	0	65
2L	46993	54501	1	1	0	3	0	68
2L	49746	52309	1	1	0	0	58	67
2L	56357	64237	1	1	0	1	0	65
2L	57023	58046	1	1	0	1	0	35
2L	58158	61885	1	1	0	1	0	60
2L	58177	72493	2	2	0	1	0	15
2L	58183	58248	2	2	1	7	0	56
2L	58183	58717	2	2	0	2	0	57
2L	58183	58958	2	2	1	4	0	35
2L	58183	59189	2	2	1	19	0	37
2L	58183	71203	2	2	0	1	0	21
2L	58732	58958	2	2	0	1	0	28
2L	58732	59189	2	2	1	2	0	17
2L	66613	66675	1	1	1	1	0	3
2L	66854	67388	1	1	0	1	0	52
2L	66854	67568	1	1	0	4	0	54
2L	67004	67388	1	1	1	1	0	17
2L	67112	67388	1	1	1	3	0	39
2L	67138	67388	1	1	1	6	0	40
2L	67155	67388	1	1	0	3	0	64
2L	67474	67568	1	1	0	1	0	57
2L	67479	67568	1	1	0	1	0	35
2L	67508	67568	1	1	1	96	0	70
2L	67763	67891	1	1	1	167	0	71
2L	67763	67895	1	1	0	5	0	60
2L	68024	68084	1	1	1	141	0	71
2L	70550	70606	1	1	1	217	6	71
2L	70550	70613	1	1	0	1	0	56
2L	70550	70648	1	1	0	1	0	50
2L	71805	71914	1	1	0	2	0	24
2L	71805	71924	1	1	0	1	0	17
2L	71805	71949	1	1	1	43	0	42
2L	71805	74902	1	1	0	16	0	43
2L	72082	74465	1	1	0	1	0	63
2L	72082	74511	1	1	0	1	0	61
2L	72082	74902	1	1	1	72	0	70
2L	72082	75077	1	1	0	1	0	44
2L	72978	74902	1	1	1	143	0	70
2L	73586	74902	1	1	0	9	0	69
2L	73693	73819	1	1	1	34	0	67
2L	73693	74304	1	1	0	2	0	48
2L	73693	74902	1	1	1	113	0	71
2L	73693	75077	1	1	0	24	0	64
2L	73898	74479	1	1	0	1	0	70
2L	73898	74902	1	1	1	31	0	69
2L	74216	74288	2	2	0	2	0	60
2L	74573	74902	1	1	1	67	0	69
2L	75019	75077	1	1	1	512	0	71
2L	75367	75426	1	1	0	7	0	54
2L	78231	78290	2	2	0	3	0	28
2L	80042	80152	1	1	0	1	0	59
2L	82269	82328	2	2	0	1	0	67
2L	84278	87019	2	2	1	14	0	60
2L	85177	85243	1	1	0	1	0	54
2L	90433	94594	1	1	0	1	0	16
2L	91080	92174	1	1	0	1	0	44
2L	94762	95715	2	2	0	1	0	71
2L	94893	94988	1	1	1	234	0	70
2L	94893	95176	1	1	0	2	0	34
2L	95050	95116	0	0	0	3	0	40
2L	95071	95131	1	1	1	242	0	71
2L	95302	95353	1	1	1	197	0	71
2L	95306	95353	1	1	0	2	0	28
2L	97834	97883	1	1	1	232	0	69
2L	98471	98526	1	1	1	268	0	70
2L	99347	99658	1	1	0	4	0	65
2L	99724	99784	1	1	1	320	0	71
2L	100517	100571	1	1	1	403	0	71
2L	100704	100761	1	1	1	526	0	71
2L	100943	101015	1	1	1	461	0	71
2L	101195	101248	1	1	1	460	0	71
2L	101620	101875	1	1	1	388	0	71
2L	101620	102135	1	1	0	5	0	26
2L	102907	103005	1	1	1	573	0	70
2L	102907	103017	1	1	0	2	0	57
2L	103435	103515	1	1	1	416	0	71
2L	103435	103877	1	1	1	41	0	70
2L	103435	107764	1	1	0	2	0	65
2L	103435	108587	1	1	0	12	0	63
2L	103984	108587	1	1	0	5	0	70
2L	104720	108587	1	1	0	2	0	49
2L	104927	108587	1	1	0	1	0	43
2L	104948	105004	2	2	1	180	0	71
2L	105337	105390	2	2	1	189	0	67
2L	105456	105511	2	2	1	177	0	67
2L	105456	106437	2	2	0	5	0	65
2L	105916	105968	2	4	1	115	0	70
2L	105998	106082	1	1	0	1	0	13
2L	106187	106240	2	2	0	1	0	38
2L	106603	108587	1	1	0	6	0	68
2L	107839	108587	1	1	1	89	0	61
2L	107957	108587	1	1	1	7	0	51
2L	107987	108145	0	0	0	6	0	35
2L	108102	108587	1	1	1	573	0	71
2L	108211	108587	1	1	0	4	0	51
2L	108227	108587	1	1	1	1885	1	71
2L	108227	110405	1	1	0	1	0	68
2L	108336	108587	1	1	0	1	0	25
2L	108347	108587	1	1	1	147	1	71
2L	108428	108587	1	1	0	2	0	57
2L	108514	108587	1	1	0	3	0	56
2L	108810	110405	1	1	1	2830	54	71
2L	108810	112689	1	1	0	1	0	57
2L	108993	110405	1	1	0	1	0	37
2L	110484	110754	1	1	1	2108	102	71
2L	110878	111004	1	1	1	147	102	70
2L	110878	111368	1	1	0	3	0	50
2L	110878	111906	1	1	1	1640	102	71
2L	110878	112689	1	1	1	40	0	70
2L	111118	111906	1	1	1	5	0	44
2L	111118	112689	1	1	1	187	25	71
2L	112020	112689	1	1	1	1854	59	71
2L	113370	113433	1	1	1	2258	0	71
2L	114882	114938	1	3	0	4	0	53
2L	114992	155566	1	1	1	26	0	69
2L	114992	155637	1	1	1	7	0	71
2L	114992	160008	1	1	0	2	0	15
2L	117760	117819	2	2	1	145	0	68
2L	117776	117819	2	2	0	2	0	60
2L	118077	118135	2	2	1	119	0	71
2L	118305	118360	2	2	1	98	0	70
2L	118875	118930	2	2	1	148	0	70
2L	118944	119006	2	2	0	2	0	13
2L	119077	119133	2	2	1	97	0	71
2L	119236	119287	2	2	1	83	0	69
2L	119236	119430	2	2	1	2	0	61
2L	119376	119430	2	2	1	94	0	70
2L	119555	119827	2	2	1	145	0	70
2L	120081	120167	2	2	1	15	0	65
2L	120081	120199	2	2	0	1	0	38
2L	120081	120420	2	2	1	49	0	66
2L	120081	120510	2	2	0	2	0	52
2L	120081	120753	2	2	0	1	0	68
2L	120081	121575	2	2	0	1	0	27
2L	120081	121632	2	2	1	37	0	67
2L	120259	120420	2	2	0	1	0	69
2L	120266	120420	2	2	0	5	0	57
2L	120365	120420	2	2	1	13	0	65
2L	120458	120510	2	2	0	3	0	37
2L	122995	123080	2	2	1	215	0	71
2L	123073	123139	1	1	1	1	0	58
2L	123630	123693	2	2	1	1627	0	71
2L	123795	123855	2	2	1	1410	0	71
2L	124025	124086	2	2	1	1237	0	71
2L	124921	125076	2	4	1	819	0	70
2L	125267	126109	2	2	1	824	0	71
2L	125267	126140	2	2	0	3	0	18
2L	125267	128799	2	2	0	2	0	27
2L	126228	126309	2	2	0	5	0	59
2L	126228	127142	2	2	0	7	0	54
2L	126228	127380	2	2	0	2	0	68
2L	126228	127841	2	2	0	1	0	61
2L	126228	128043	2	2	0	1	0	26
2L	126228	128120	2	2	0	1	0	47
2L	126228	128799	2	2	1	930	0	71
2L	126228	130507	2	2	0	3	0	50
2L	126412	127142	2	2	0	1	0	55
2L	126412	127380	2	2	0	1	0	64
2L	126412	128043	2	2	0	1	0	32
2L	126412	128244	2	2	0	1	0	66
2L	126412	128554	2	2	0	2	0	70
2L	127295	127380	2	2	0	4	0	59
2L	127320	127380	2	2	0	1	0	34
2L	127798	127841	2	2	0	5	0	65
2L	127798	128120	2	2	0	2	0	51
2L	128704	130509	1	1	0	1	0	54
2L	128943	130507	2	2	1	18	0	47
2L	129240	130507	2	2	0	1	0	13
2L	130794	130855	2	2	0	1	0	53
2L	132256	132475	1	1	1	319	0	70
2L	133182	133268	1	1	0	1	0	22
2L	139688	139740	2	2	1	1	0	16
2L	141341	141395	2	2	1	1	0	61
2L	141610	141670	2	2	1	3	0	61
2L	141621	141670	2	2	0	3	0	30
2L	145911	145974	2	2	0	1	0	47
2L	145911	147348	2	2	1	49	0	70
2L	145911	147354	2	2	1	5	0	69
2L	146022	147348	2	2	0	3	0	43
2L	147455	147510	2	2	1	63	0	70
2L	147711	147764	2	2	1	45	0	68
2L	147937	147994	2	2	1	39	0	62
2L	147937	147997	2	2	0	1	0	21
2L	148038	148091	2	2	1	35	0	43
2L	148168	148452	2	2	0	1	0	46
2L	148174	148337	2	2	1	34	0	67
2L	148826	148878	2	2	1	40	0	69
