2L	8117	8192	1	1	1	5	0	53
2L	11170	11778	2	2	0	1	0	48
2L	11345	11409	2	2	1	546	0	70
2L	11345	11778	2	2	1	2	0	58
2L	11519	11778	2	2	1	666	0	70
2L	12222	12285	2	2	1	533	0	71
2L	12222	12416	2	2	0	1	0	48
2L	12341	12416	2	2	0	1	0	34
2L	12529	12623	2	2	0	1	0	51
2L	12929	13519	2	2	1	585	0	71
2L	12929	13559	2	2	0	3	0	66
2L	13626	13682	2	2	1	604	1	71
2L	13841	19884	2	2	0	2	0	69
2L	14756	14776	2	2	0	1	0	69
2L	14875	14932	2	2	1	382	0	71
2L	15203	15270	2	2	0	1	0	65
2L	15489	15589	2	2	0	1	2	60
2L	15712	16088	2	2	0	3	0	35
2L	15712	16650	2	2	0	1	0	68
2L	15712	17052	2	2	1	397	28	71
2L	15712	17057	2	2	0	4	0	66
2L	15712	19879	2	2	1	0	12	8
2L	15712	19884	2	2	1	2	0	26
2L	16825	17052	2	2	0	1	0	49
2L	17150	19884	2	2	0	1	0	28
2L	17208	18260	2	2	0	7	4	68
2L	17208	19879	2	2	0	18	0	70
2L	17208	21065	2	2	0	0	4	68
2L	17213	17875	2	2	0	0	1	14
2L	17213	18025	2	2	1	18	8	21
2L	17213	18260	2	2	1	96	94	70
2L	17213	18330	2	2	0	0	9	60
2L	17213	19879	2	2	1	275	2	70
2L	17213	20680	2	2	0	0	1	14
2L	17213	21135	2	2	1	0	9	60
2L	17962	18037	1	1	0	0	1	45
2L	17962	20842	1	1	0	0	1	45
2L	18164	18260	2	2	0	3	3	51
2L	18164	21065	2	2	0	0	3	51
2L	18169	18260	2	2	1	15	39	63
2L	18194	18260	2	2	0	4	14	69
2L	18194	21065	2	2	0	0	2	57
2L	18396	18471	2	2	0	0	1	13
2L	18396	18541	2	2	0	0	4	23
2L	18396	21276	2	2	0	0	1	13
2L	18396	21346	2	2	0	0	4	23
2L	19201	19354	1	1	0	1	0	28
2L	20016	21065	2	2	1	16	0	70
2L	20021	20830	2	2	0	11	0	67
2L	20021	21065	2	2	1	238	9	70
2L	20021	21135	2	2	1	21	0	70
2L	20021	21655	2	2	0	2	0	23
2L	20767	20842	1	1	0	0	1	45
2L	20969	21065	2	2	0	1	3	61
2L	20974	21065	2	2	1	1	8	51
2L	20999	21065	2	2	0	1	3	69
2L	21201	21276	2	2	0	2	0	54
2L	21201	21348	2	2	1	0	1	8
2L	22107	22196	1	1	0	1	0	70
2L	22565	22620	1	3	0	1	0	24
2L	22688	22742	2	2	1	8	0	68
2L	22710	22768	1	1	0	19	0	70
2L	22936	22993	2	2	1	7	0	67
2L	22942	22997	1	1	1	110	0	70
2L	23090	23488	2	2	0	2	0	38
2L	23423	23569	1	1	0	7	0	52
2L	23423	23591	1	1	0	1	0	46
2L	23423	54501	1	1	0	2	0	45
2L	23423	64237	1	1	0	2	0	63
2L	23423	67388	1	1	0	1	0	53
2L	23423	67891	1	1	0	10	0	70
2L	23423	74902	1	1	0	9	0	67
2L	25653	25711	2	2	0	4	0	38
2L	26689	26765	2	2	1	58	0	69
2L	26965	27052	2	2	1	48	0	69
2L	27247	27360	2	2	0	1	0	63
2L	27491	28014	2	2	1	33	0	67
2L	27491	28410	2	2	1	3	0	63
2L	28139	28410	2	2	0	1	0	28
2L	28241	28410	2	2	0	2	0	37
2L	28241	28732	2	2	1	32	0	70
2L	28640	28732	2	2	1	12	0	62
2L	28927	28981	2	2	1	45	2	70
2L	29069	30393	2	2	1	18	2	68
2L	29069	33844	2	2	1	16	2	55
2L	29069	34557	2	2	1	1	0	8
2L	30674	33844	2	2	0	1	0	43
2L	33271	33844	2	2	1	19	0	67
2L	33271	34557	2	2	1	1	0	26
2L	34289	34557	2	2	1	15	0	47
2L	34605	34719	2	2	1	18	0	47
2L	34913	38534	2	2	0	4	0	57
2L	35213	38534	2	2	1	14	0	71
2L	38732	38829	2	2	0	3	0	65
2L	38732	39300	2	2	1	14	0	69
2L	38894	38958	2	2	0	3	0	34
2L	39031	39300	2	2	0	3	0	36
2L	39849	58080	2	2	0	1	0	14
2L	39858	58080	2	2	1	20	0	64
2L	48661	49668	2	2	0	0	1	17
2L	49746	52309	1	1	0	0	25	67
2L	55988	67388	1	1	0	1	0	64
2L	56357	61885	1	1	0	1	0	65
2L	57853	57922	2	2	0	1	0	66
2L	58158	64237	1	1	0	1	0	26
2L	58183	58248	2	2	1	2	0	60
2L	58183	59189	2	2	1	12	0	35
2L	58183	73451	2	2	0	3	0	23
2L	58183	74035	2	2	0	1	0	51
2L	58351	58717	2	2	0	1	0	14
2L	58732	59189	2	2	1	1	0	4
2L	58732	73451	2	2	0	1	0	38
2L	66605	66675	1	1	0	2	0	16
2L	66613	66675	1	1	1	9	0	68
2L	66975	67568	1	1	0	1	0	57
2L	67004	67388	1	1	1	6	0	71
2L	67112	67388	1	1	1	1	0	34
2L	67138	67388	1	1	1	22	0	62
2L	67138	67568	1	1	0	3	0	60
2L	67474	67568	1	1	0	4	0	52
2L	67508	67568	1	1	1	167	0	69
2L	67763	67891	1	1	1	186	0	70
2L	68024	68084	1	1	1	190	0	70
2L	68387	68460	1	1	0	5	0	54
2L	70550	70606	1	1	1	343	13	71
2L	71469	71949	1	1	0	1	0	52
2L	71469	73400	1	1	0	2	0	52
2L	71805	71889	1	1	0	4	0	32
2L	71805	71914	1	1	0	7	0	27
2L	71805	71924	1	1	0	7	0	17
2L	71805	71949	1	1	1	44	0	62
2L	71805	74902	1	1	0	21	0	45
2L	72082	74479	1	1	0	5	0	22
2L	72082	74902	1	1	1	99	0	69
2L	72082	74924	1	1	0	1	0	32
2L	72082	75077	1	1	0	5	0	22
2L	72978	73331	1	1	0	1	0	23
2L	72978	73389	1	1	0	2	0	38
2L	72978	74902	1	1	1	140	3	71
2L	72978	75077	1	1	0	3	0	55
2L	73586	74902	1	1	0	12	0	64
2L	73586	75077	1	1	0	1	0	67
2L	73693	73819	1	1	1	77	0	67
2L	73693	74479	1	1	0	4	0	56
2L	73693	74511	1	1	0	1	0	57
2L	73693	74902	1	1	1	122	3	69
2L	73693	75077	1	1	0	1	0	64
2L	73898	74465	1	1	0	2	0	31
2L	73898	74511	1	1	0	2	0	61
2L	73898	74902	1	1	1	91	0	69
2L	73898	75077	1	1	0	2	0	64
2L	74573	74902	1	1	1	90	0	69
2L	75019	75077	1	1	1	652	3	71
2L	75367	75426	1	1	0	8	0	62
2L	75367	75457	1	1	0	1	0	67
2L	75367	77480	1	1	0	2	0	44
2L	78231	78724	2	2	0	1	0	60
2L	78231	81244	2	2	0	4	0	21
2L	78870	78938	2	2	0	1	0	16
2L	84278	87019	2	2	1	22	0	70
2L	84278	89179	2	2	0	3	0	34
2L	92767	94652	1	1	0	1	0	69
2L	94762	102227	2	2	0	1	0	26
2L	94893	94988	1	1	1	269	0	70
2L	95071	95131	1	1	1	265	0	71
2L	95071	95144	1	1	0	1	0	63
2L	95302	95353	1	1	1	196	0	71
2L	97834	97883	1	1	1	273	0	71
2L	97925	103182	1	1	0	0	1	13
