2L	7490	7573	1	1	0	1	0	17
2L	8117	8192	1	1	1	6	0	70
2L	10210	11778	2	2	0	1	0	30
2L	11170	11778	2	2	0	2	0	12
2L	11345	11409	2	2	1	786	0	71
2L	11345	11778	2	2	1	8	0	68
2L	11519	11778	2	2	1	994	0	71
2L	11871	11926	2	2	0	1	0	60
2L	11874	11926	2	2	0	1	0	68
2L	12222	12285	2	2	1	720	0	70
2L	12341	12416	2	2	0	4	0	55
2L	12529	12734	2	2	0	1	0	32
2L	12929	13309	2	2	0	1	0	66
2L	12929	13519	2	2	1	722	0	71
2L	12929	13559	2	2	0	7	0	62
2L	12929	17052	2	2	0	1	0	34
2L	13493	13559	2	2	0	1	0	25
2L	13626	13682	2	2	1	718	0	71
2L	14875	14932	2	2	1	420	0	71
2L	15307	15380	2	2	0	1	0	22
2L	15703	17052	2	2	0	1	0	63
2L	15712	17052	2	2	1	406	22	70
2L	15712	17057	2	2	0	2	0	41
2L	15712	19879	2	2	1	0	11	8
2L	15712	19884	2	2	1	2	0	3
2L	17150	19884	2	2	0	10	0	68
2L	17208	18025	2	2	0	0	1	21
2L	17208	18260	2	2	0	8	3	63
2L	17208	19879	2	2	0	11	0	70
2L	17208	20830	2	2	0	0	1	21
2L	17208	21065	2	2	0	0	2	63
2L	17213	18025	2	2	1	33	18	21
2L	17213	18260	2	2	1	94	63	69
2L	17213	18330	2	2	0	0	11	57
2L	17213	19879	2	2	1	222	3	70
2L	17213	21135	2	2	1	1	11	57
2L	17727	17792	2	2	0	0	6	28
2L	17727	20597	2	2	0	0	6	28
2L	17811	20614	1	1	0	1	0	65
2L	18164	18260	2	2	0	1	1	33
2L	18169	18260	2	2	1	23	36	70
2L	18169	18330	2	2	0	1	1	58
2L	18194	18260	2	2	0	11	17	69
2L	18194	21065	2	2	0	0	7	69
2L	18378	18456	2	2	0	0	1	67
2L	18378	21261	2	2	0	0	1	67
2L	18396	19879	2	2	0	1	0	29
2L	20016	20830	2	2	1	1	0	4
2L	20016	21065	2	2	1	25	3	71
2L	20016	21135	2	2	1	3	0	41
2L	20021	20142	2	2	0	1	0	17
2L	20021	20830	2	2	0	11	0	68
2L	20021	21065	2	2	1	222	3	67
2L	20021	21135	2	2	1	21	0	69
2L	20974	21065	2	2	1	5	17	70
2L	20999	21065	2	2	0	6	7	69
2L	21201	21276	2	2	0	1	0	41
2L	21201	21346	2	2	0	1	0	18
2L	21938	22106	1	1	0	2	0	24
2L	21938	66370	1	1	0	1	0	19
2L	22148	67388	1	1	0	2	0	50
2L	22565	22620	1	3	0	2	0	60
2L	22688	22742	2	2	1	6	0	68
2L	22710	22768	1	1	0	13	0	70
2L	22824	22884	1	1	0	1	0	50
2L	22936	22993	2	2	1	15	0	69
2L	22942	22997	1	1	1	107	0	68
2L	23090	23226	2	2	0	1	0	12
2L	23090	23248	2	2	0	1	0	38
2L	23090	23257	2	2	0	2	0	46
2L	23423	23569	1	1	0	9	0	58
2L	23423	54501	1	1	0	7	0	57
2L	23423	61885	1	1	0	1	0	27
2L	23423	64237	1	1	0	9	0	35
2L	23423	67723	1	1	0	1	0	39
2L	23423	67891	1	1	0	6	0	60
2L	23423	74902	1	1	0	8	0	61
2L	23858	64237	1	1	0	3	0	53
2L	26689	26765	2	2	1	64	0	70
2L	26965	27052	2	2	1	47	0	70
2L	27260	27319	1	1	0	1	0	59
2L	27491	28014	2	2	1	36	3	66
2L	28164	28410	2	2	0	3	0	50
2L	28241	28410	2	2	0	5	0	66
2L	28241	28732	2	2	1	21	0	71
2L	28640	28732	2	2	1	10	0	65
2L	28818	28872	2	2	0	5	0	54
2L	28927	28981	2	2	1	49	3	67
2L	29069	30393	2	2	1	20	3	69
2L	29069	33844	2	2	1	13	3	66
2L	29069	34557	2	2	1	6	0	47
2L	30674	33844	2	2	0	1	0	12
2L	32463	32521	2	2	0	1	0	45
2L	33271	33844	2	2	1	8	0	70
2L	33271	34557	2	2	1	2	0	19
2L	34289	34557	2	2	1	18	0	47
2L	34605	34719	2	2	1	17	0	47
2L	34913	38534	2	2	0	4	0	68
2L	35213	38534	2	2	1	7	0	69
2L	38732	39300	2	2	1	19	0	69
2L	39858	54016	2	2	0	1	0	54
2L	39858	58080	2	2	1	8	0	60
2L	48672	49668	2	2	0	0	2	51
2L	49746	52309	1	1	0	0	86	70
2L	50876	50991	2	4	0	0	1	15
2L	58183	58958	2	2	1	2	0	9
2L	58183	59189	2	2	1	3	0	29
2L	58183	74173	2	2	0	2	0	69
2L	58732	74035	2	2	0	2	0	55
2L	66605	66675	1	1	0	3	0	63
2L	66613	66675	1	1	1	10	0	69
2L	66854	67388	1	1	0	2	0	68
