2L	10210	11778	2	2	0	1	0	19
2L	11170	11778	2	2	0	2	0	67
2L	11345	11409	2	2	1	915	0	70
2L	11345	11778	2	2	1	2	0	25
2L	11519	11778	2	2	1	1126	0	71
2L	11871	11926	2	2	0	5	0	55
2L	12222	12285	2	2	1	897	0	71
2L	12424	12565	2	2	0	1	0	45
2L	12529	12623	2	2	0	3	0	58
2L	12529	12734	2	2	0	1	0	34
2L	12929	13309	2	2	0	2	0	66
2L	12929	13519	2	2	1	855	0	71
2L	12929	13559	2	2	0	4	0	52
2L	13626	13682	2	2	1	965	0	71
2L	13841	13891	2	2	0	2	0	66
2L	13841	19884	2	2	0	2	0	49
2L	14875	14932	2	2	1	557	0	71
2L	15712	17052	2	2	1	624	34	70
2L	15712	17057	2	2	0	2	0	64
2L	15712	18260	2	2	0	1	0	62
2L	15712	19879	2	2	1	2	14	67
2L	15712	19884	2	2	1	2	0	34
2L	17150	19884	2	2	0	3	0	39
2L	17208	18025	2	2	0	1	0	21
2L	17208	18260	2	2	0	1	9	63
2L	17208	19879	2	2	0	8	0	58
2L	17208	21065	2	2	0	0	9	63
2L	17213	17875	2	2	0	0	2	19
2L	17213	18025	2	2	1	56	28	27
2L	17213	18260	2	2	1	134	114	70
2L	17213	18330	2	2	0	0	21	68
2L	17213	19879	2	2	1	339	1	70
2L	17213	20680	2	2	0	0	2	19
2L	17213	21135	2	2	1	4	21	68
2L	17962	18037	1	1	0	0	1	50
2L	17962	20842	1	1	0	0	1	50
2L	18164	18260	2	2	0	2	6	34
2L	18164	21065	2	2	0	0	4	34
2L	18169	18260	2	2	1	32	62	69
2L	18169	18330	2	2	0	2	1	57
2L	18194	18260	2	2	0	15	14	68
2L	18194	18330	2	2	0	0	2	26
2L	18194	21065	2	2	0	0	4	43
2L	18378	18471	2	2	0	0	1	16
2L	18378	21276	2	2	0	0	1	16
2L	18396	18471	2	2	0	1	7	58
2L	18396	19879	2	2	0	3	0	59
2L	18396	21276	2	2	0	0	7	58
2L	20016	20830	2	2	1	1	0	70
2L	20016	21065	2	2	1	30	1	70
2L	20016	21135	2	2	1	2	0	36
2L	20021	20830	2	2	0	34	2	66
2L	20021	21065	2	2	1	310	8	70
2L	20021	21135	2	2	1	57	5	67
2L	20021	21246	2	2	0	1	0	44
2L	20767	20842	1	1	0	0	1	50
2L	20969	21065	2	2	0	1	4	51
2L	20974	21065	2	2	1	10	15	69
2L	20999	21065	2	2	0	2	4	52
2L	21201	21276	2	2	0	8	0	62
2L	21201	21346	2	2	0	5	0	25
2L	21201	21348	2	2	1	6	2	6
2L	21938	22052	1	1	0	1	0	40
2L	21938	67388	1	1	0	1	0	61
2L	22688	22742	2	2	1	7	0	68
2L	22710	22768	1	1	0	4	0	53
2L	22824	22884	1	1	0	2	0	42
2L	22936	22993	2	2	1	5	0	61
2L	22942	22997	1	1	1	108	0	71
2L	23423	23569	1	1	0	30	0	71
2L	23423	54158	1	1	0	1	0	16
2L	23423	54232	1	1	0	1	0	70
2L	23423	54501	1	1	0	23	0	58
2L	23423	64237	1	1	0	3	0	52
2L	23423	67568	1	1	0	1	0	53
2L	23423	67891	1	1	0	7	0	56
2L	23423	74902	1	1	0	2	0	32
2L	23858	54501	1	1	0	3	0	50
2L	24211	24746	2	2	1	3	0	63
2L	26689	26765	2	2	1	113	0	71
2L	26965	27052	2	2	1	76	0	70
2L	27247	27360	2	2	0	1	0	14
2L	27491	28014	2	2	1	56	1	60
2L	27491	28410	2	2	1	1	1	13
2L	28241	28410	2	2	0	2	0	70
2L	28241	28732	2	2	1	52	1	70
2L	28640	28732	2	2	1	9	0	67
2L	28927	28981	2	2	1	61	1	68
2L	29069	30393	2	2	1	37	1	67
2L	29069	33844	2	2	1	20	1	71
2L	29069	34557	2	2	1	7	0	28
2L	29069	38534	2	2	0	1	0	58
2L	30486	30547	2	2	0	3	0	57
2L	32463	32521	2	2	0	1	0	24
2L	33271	33844	2	2	1	11	0	60
2L	33271	34557	2	2	1	3	0	36
2L	33781	33844	2	2	0	1	0	45
2L	34289	34557	2	2	1	11	0	47
2L	34493	34557	2	2	0	1	0	39
2L	34605	34719	2	2	1	20	0	47
2L	34913	35745	2	2	1	2	0	20
2L	34913	38534	2	2	0	6	0	63
2L	35072	38534	2	2	0	1	0	19
2L	35213	38534	2	2	1	17	0	71
2L	38732	39300	2	2	1	11	0	70
2L	39858	53077	2	2	0	1	0	46
2L	39858	58080	2	2	1	25	0	69
2L	47441	53077	2	2	0	1	0	27
2L	48672	49668	2	2	0	0	1	57
2L	49746	52309	1	1	0	0	50	70
