2L	11170	11778	2	2	0	6	0	60
2L	11345	11409	2	2	1	751	0	71
2L	11519	11778	2	2	1	893	0	71
2L	12222	12285	2	2	1	635	0	70
2L	12929	13309	2	2	0	1	0	35
2L	12929	13519	2	2	1	493	0	71
2L	12929	13559	2	2	0	6	0	66
2L	13493	13559	2	2	0	2	0	17
2L	13626	13682	2	2	1	495	0	71
2L	13841	13891	2	2	0	1	0	18
2L	14875	14932	2	2	1	287	0	71
2L	15712	17052	2	2	1	217	14	70
2L	15712	17057	2	2	0	3	0	43
2L	15712	19879	2	2	1	0	7	8
2L	15712	19884	2	2	1	1	0	57
2L	16994	17057	2	2	0	1	0	35
2L	17208	18260	2	2	0	1	2	59
2L	17208	19879	2	2	0	3	0	39
2L	17208	21065	2	2	0	0	2	59
2L	17213	18025	2	2	1	24	22	21
2L	17213	18260	2	2	1	41	38	71
2L	17213	18330	2	2	0	1	13	67
2L	17213	19879	2	2	1	164	1	71
2L	17213	21135	2	2	1	2	13	67
2L	18164	18260	2	2	0	0	4	44
2L	18169	18260	2	2	1	8	33	65
2L	18169	18330	2	2	0	0	1	65
2L	18194	18260	2	2	0	7	12	64
2L	18194	21065	2	2	0	0	3	43
2L	18396	18471	2	2	0	0	3	54
2L	18396	18541	2	2	0	0	1	22
2L	18396	19879	2	2	0	1	0	39
2L	18396	21276	2	2	0	0	3	54
2L	18396	21346	2	2	0	0	1	22
2L	20016	21065	2	2	1	7	0	60
2L	20021	20830	2	2	0	16	0	70
2L	20021	21065	2	2	1	105	1	65
2L	20021	21135	2	2	1	24	0	67
2L	20974	21065	2	2	1	2	21	62
2L	20999	21065	2	2	0	0	3	43
2L	21201	21348	2	2	1	0	1	6
2L	22688	22742	2	2	1	6	0	44
2L	22710	22768	1	1	0	6	0	58
2L	22936	22993	2	2	1	3	0	71
2L	22942	22997	1	1	1	39	0	70
2L	23423	23569	1	1	0	3	0	57
2L	23423	54501	1	1	0	10	0	61
2L	23423	67568	1	1	0	1	0	12
2L	23423	67891	1	1	0	7	0	65
2L	23423	67895	1	1	0	1	0	12
2L	23858	54501	1	1	0	3	0	27
2L	25653	25711	2	2	0	0	1	56
2L	26689	26761	2	2	0	3	0	20
2L	26689	26765	2	2	1	97	0	69
2L	26778	26828	2	2	0	1	0	12
2L	26965	27052	2	2	1	91	0	71
2L	27247	27360	2	2	0	1	0	24
2L	27491	28014	2	2	1	73	0	71
2L	27491	28410	2	2	1	1	0	27
2L	28241	28410	2	2	0	3	0	55
2L	28241	28732	2	2	1	42	1	70
2L	28640	28732	2	2	1	2	0	42
2L	28927	28981	2	2	1	45	1	68
2L	29069	30393	2	2	1	26	1	67
2L	29069	33844	2	2	1	3	1	53
2L	29069	34557	2	2	1	12	0	47
2L	29069	38534	2	2	0	1	0	41
2L	33271	33844	2	2	1	3	0	51
2L	33271	34557	2	2	1	2	0	27
2L	34289	34557	2	2	1	21	0	47
2L	34605	34719	2	2	1	26	0	47
2L	34913	38534	2	2	0	10	0	59
2L	35152	38534	2	2	0	1	0	52
2L	35213	38534	2	2	1	9	0	71
2L	38732	39300	2	2	1	10	0	52
2L	39858	58080	2	2	1	15	0	55
2L	47441	53077	2	2	0	1	0	17
2L	48661	49668	2	2	0	0	1	53
2L	49746	52309	1	1	0	0	40	70
2L	53403	54501	1	1	0	1	0	36
2L	53803	54016	2	2	0	1	0	22
2L	54406	54501	1	1	0	2	0	52
2L	54406	54661	1	1	0	1	0	41
2L	57853	57922	2	2	0	3	0	46
2L	58183	58248	2	2	1	5	0	46
2L	58183	59189	2	2	1	5	0	25
2L	58732	59189	2	2	1	1	0	28
2L	66613	66675	1	1	1	4	0	38
2L	66854	67388	1	1	0	1	0	46
2L	66854	67891	1	1	0	2	0	59
2L	67004	67388	1	1	1	1	0	23
2L	67112	67388	1	1	1	3	0	15
2L	67138	67388	1	1	1	6	0	36
2L	67508	67568	1	1	1	56	0	65
2L	67763	67891	1	1	1	88	0	71
2L	68024	68084	1	1	1	110	0	70
2L	70550	70606	1	1	1	272	4	71
2L	71805	71889	1	1	0	2	0	28
2L	71805	71924	1	1	0	1	0	17
2L	71805	71949	1	1	1	27	0	44
2L	71805	74465	1	1	0	1	0	24
2L	71805	74902	1	1	0	21	0	44
2L	72082	74479	1	1	0	3	0	54
2L	72082	74902	1	1	1	55	0	69
2L	72082	75077	1	1	0	1	0	62
2L	72954	74902	1	1	0	2	0	20
2L	72978	74902	1	1	1	129	1	70
2L	73586	74902	1	1	0	7	0	69
2L	73586	75077	1	1	0	2	0	24
2L	73669	74902	1	1	0	2	0	70
2L	73693	73819	1	1	1	27	0	68
2L	73693	74902	1	1	1	127	1	69
2L	73693	75077	1	1	0	11	0	68
2L	73898	74902	1	1	1	26	0	69
2L	73898	75077	1	1	0	1	0	52
2L	74573	74902	1	1	1	52	1	69
2L	74573	75077	1	1	0	2	0	58
2L	75019	75077	1	1	1	468	2	71
2L	75367	75426	1	1	0	4	0	64
2L	75367	77480	1	1	0	2	0	65
2L	76615	80152	1	1	0	1	0	43
2L	77563	77623	2	2	0	1	0	31
2L	77584	77641	1	1	1	2	0	66
2L	81997	82084	1	1	0	3	0	31
2L	84278	87019	2	2	1	7	0	57
2L	94893	94988	1	1	1	86	0	70
2L	95071	95131	1	1	1	111	0	71
2L	95302	95353	1	1	1	79	0	71
2L	97834	97883	1	1	1	152	0	71
2L	98471	98526	1	1	1	185	0	70
2L	99347	99658	1	1	0	5	0	65
2L	99724	99784	1	1	1	264	1	71
2L	100517	100571	1	1	1	364	0	71
2L	100704	100761	1	1	1	498	0	71
2L	100704	100835	1	1	0	1	0	24
2L	100943	101015	1	1	1	492	0	71
2L	101195	101248	1	1	1	574	0	71
2L	101620	101875	1	1	1	470	0	71
2L	102907	103005	1	1	1	405	0	70
2L	103435	103515	1	1	1	392	0	71
2L	103435	103877	1	1	1	37	0	69
2L	103435	108587	1	1	0	8	0	59
2L	103435	110405	1	1	0	1	0	31
2L	103984	108587	1	1	0	2	0	17
2L	104948	105004	2	2	1	171	0	70
2L	105337	105390	2	2	1	167	0	66
2L	105456	105511	2	2	1	144	0	67
2L	105456	106437	2	2	0	1	0	47
2L	105916	105968	2	4	1	70	0	69
2L	105916	106437	2	2	0	4	0	69
2L	106476	106561	2	2	0	1	0	67
2L	106603	108587	1	1	0	6	0	62
2L	107839	108587	1	1	1	51	0	64
2L	107839	110405	1	1	0	1	0	61
2L	107957	108587	1	1	1	9	0	53
2L	108102	108587	1	1	1	321	0	71
2L	108211	108587	1	1	0	1	0	31
2L	108227	108587	1	1	1	1204	0	71
2L	108336	108587	1	1	0	1	0	36
2L	108347	108587	1	1	1	89	0	71
2L	108428	108587	1	1	0	3	0	40
2L	108810	110405	1	1	1	1829	40	71
2L	109312	110405	1	1	0	3	0	15
2L	109603	110405	1	1	0	1	0	71
2L	109794	110405	1	1	1	3	0	62
2L	110484	110754	1	1	1	1491	71	71
2L	110878	111004	1	1	1	97	70	71
2L	110878	111368	1	1	0	1	0	50
2L	110878	111906	1	1	1	1084	70	71
2L	110878	112689	1	1	1	24	0	63
2L	111118	111906	1	1	1	4	0	49
2L	111118	112689	1	1	1	124	24	70
2L	112020	112689	1	1	1	1246	38	71
2L	113223	113276	2	2	0	1	0	42
2L	113370	113433	1	1	1	2162	0	71
2L	114882	114938	1	3	0	3	0	53
2L	114992	134019	1	1	0	1	0	16
2L	114992	155566	1	1	1	17	0	70
